_id,CodDoc,NumProcCnj,NumAntigo,Classe,DescrTipDoc,CodOrgJulg,NomeOrgJulg,CodMagRel,DtHrMov,DtHrPubl
67c774765cae69eff8987bfd,5411104,0293115-88.2020.8.19.0001,2024.001.120399,APELAÇÃO,Acórdão,12263,SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 3ª CÂMARA CÍVEL),14053,/Date(1733713200000)/,/Date(-62135589600000)/
67c774765cae69eff8987bfe,5403506,0155551-96.2022.8.19.0001,2024.001.113025,APELAÇÃO,Acórdão,12263,SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 3ª CÂMARA CÍVEL),14053,/Date(1733108400000)/,/Date(-62135589600000)/
67c774765cae69eff8987bff,5463457,0011258-31.2025.8.19.0000,202500221173,  agravo de instrumento ,Decisão monocrática,12263,SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 3ª CÂMARA CÍVEL),16588,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c00,5464144,0820821-67.2023.8.19.0038,202500113714,APELAÇÃO,Decisão monocrática,12264,TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 18ª CÂMARA CÍVEL),17544,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c01,5463630,0856745-22.2024.8.19.0001,202500111541,APELAÇÃO,Decisão monocrática,12264,TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 18ª CÂMARA CÍVEL),15380,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c02,5463631,0828351-91.2023.8.19.0210,202500110881,APELAÇÃO,Decisão monocrática,12264,TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 18ª CÂMARA CÍVEL),15380,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c03,5464860,0804516-87.2022.8.19.0023,202500109651,APELAÇÃO,Acórdão,12286,NONA CAMARA DE DIREITO PRIVADO (ANTIGA 2ª CÂMARA CÍVEL),33440,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c04,5464856,0800254-60.2023.8.19.0023,202500108705,APELAÇÃO,Acórdão,12286,NONA CAMARA DE DIREITO PRIVADO (ANTIGA 2ª CÂMARA CÍVEL),30745,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c05,5464361,0014689-32.2019.8.19.0211,202500100754,APELAÇÃO,Acórdão,12263,SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 3ª CÂMARA CÍVEL),14053,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c06,5464345,0801227-61.2023.8.19.0040,202500102247,APELAÇÃO,Acórdão,12263,SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 3ª CÂMARA CÍVEL),14053,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c07,5463824,0809002-36.2022.8.19.0211,202500110955,APELAÇÃO,Acórdão,12286,NONA CAMARA DE DIREITO PRIVADO (ANTIGA 2ª CÂMARA CÍVEL),16600,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c08,5463822,0002824-16.2022.8.19.0014,202500110781,APELAÇÃO,Acórdão,12286,NONA CAMARA DE DIREITO PRIVADO (ANTIGA 2ª CÂMARA CÍVEL),16600,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c09,5464864,0838926-43.2022.8.19.0001,202500109257,APELAÇÃO,Acórdão,12286,NONA CAMARA DE DIREITO PRIVADO (ANTIGA 2ª CÂMARA CÍVEL),17531,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c0a,5464853,0098139-45.2024.8.19.0000,2024002143599,AGRAVO DE INSTRUMENTO,Acórdão,12286,NONA CAMARA DE DIREITO PRIVADO (ANTIGA 2ª CÂMARA CÍVEL),30745,/Date(1740366000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c0b,5395822,0802179-67.2022.8.19.0010,2024.001.104638,APELAÇÃO,Acórdão,12286,NONA CAMARA DE DIREITO PRIVADO (ANTIGA 2ª CÂMARA CÍVEL),30745,/Date(1732725000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c0c,5463471,0005401-04.2025.8.19.0000,202500208188,AGRAVO DE INSTRUMENTO,Decisão monocrática,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15389,/Date(1740279600000)/,/Date(-62135589600000)/
67c774765cae69eff8987c0d,5463455,0004488-22.2025.8.19.0000,202500206960,AGRAVO DE INSTRUMENTO,Decisão monocrática,12263,SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 3ª CÂMARA CÍVEL),27396,/Date(1740193200000)/,/Date(-62135589600000)/
67c774765cae69eff8987c0e,5463601,0103038-86.2024.8.19.0000,2024002152053,AGRAVO DE INSTRUMENTO,Decisão monocrática,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),10418,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c0f,5463731,0001395-20.2022.8.19.0206,202500114108,APELAÇÃO,Decisão monocrática,12282,PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 8ª CÂMARA CÍVEL),29835,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c10,5462918,0010601-89.2025.8.19.0000,202500218115,AGRAVO DE INSTRUMENTO,Decisão monocrática,12264,TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 18ª CÂMARA CÍVEL),17544,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c11,5463605,0102648-19.2024.8.19.0000,2024002151224,AGRAVO DE INSTRUMENTO,Decisão monocrática,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),10418,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c12,5464167,0804045-39.2023.8.19.0087,202500101623,APELAÇÃO,Decisão monocrática,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),33441,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c13,5462037,0008308-81.2020.8.19.0046,202500111392,APELAÇÃO,Decisão monocrática,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),33113,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c14,5463155,0800246-22.2024.8.19.0032,202500116968,APELAÇÃO,Decisão monocrática,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),14057,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c15,5462913,0803694-49.2023.8.19.0028,202500103520,  apelação ,Decisão monocrática,12264,TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 18ª CÂMARA CÍVEL),15380,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c16,5462910,0002153-04.2022.8.19.0075,202500104479,APELAÇÃO,Decisão monocrática,12264,TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 18ª CÂMARA CÍVEL),15380,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c17,5462032,0010584-57.2016.8.19.0036,202500115624,APELAÇÃO,Decisão monocrática,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),13772,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c18,5393407,0895529-05.2023.8.19.0001,2024.001.112438,APELAÇÃO,Decisão monocrática,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15382,/Date(1732318260000)/,/Date(-62135589600000)/
67c774765cae69eff8987c19,5461994,0013058-94.2025.8.19.0000,202500221694,AGRAVO DE INSTRUMENTO,Decisão monocrática,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),16700,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c1a,5463604,0099975-53.2024.8.19.0000,2024002146691,AGRAVO DE INSTRUMENTO,Decisão monocrática,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),10418,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c1b,5462434,0803895-90.2022.8.19.0023,202500115423,APELAÇÃO,Decisão monocrática,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),16601,/Date(1740106800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c1c,5459749,0805474-06.2022.8.19.0207,202400191908,APELAÇÃO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16078,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c1d,5459648,0813162-54.2024.8.19.0205,2024001104659,  apelação ,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),9673,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c1e,5459614,0084385-36.2024.8.19.0000,2024002123310,AGRAVO DE INSTRUMENTO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),9673,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c1f,5285054,0013199-50.2024.8.19.0000,2024.002.19929,AGRAVO DE INSTRUMENTO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16078,/Date(1722529800000)/,/Date(-62135589600000)/
67c774765cae69eff8987c20,5459393,0806642-09.2023.8.19.0207,2024001127799,APELAÇÃO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),15386,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c21,5459491,0800260-56.2023.8.19.0059,202500106717,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),14057,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c22,5459486,0004358-67.2022.8.19.0087,202500105433,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),14057,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c23,5459123,0105127-82.2024.8.19.0000,2024002154428,AGRAVO DE INSTRUMENTO,Acórdão,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),29005,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c24,5461852,0012719-87.2020.8.19.0202,2024001135279,APELAÇÃO,Acórdão,12267,DECIMA CAMARA DE DIREITO PRIVADO (ANTIGA 1ª CÂMARA CÍVEL),15628,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c25,5380916,0054846-25.2024.8.19.0000,2024.002.80962,AGRAVO DE INSTRUMENTO,Acórdão,12289,DECIMA SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 4ª CÂMARA CÍVEL),16591,/Date(1730908860000)/,/Date(-62135589600000)/
67c774765cae69eff8987c26,5460485,0154501-35.2022.8.19.0001,202400179551,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),29817,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c27,5461357,0801582-42.2023.8.19.0082,2024001130860,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15388,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c28,5461109,0804297-10.2024.8.19.0054,202500104637,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15401,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c29,5459906,0012141-86.2017.8.19.0087,2024001121158,APELAÇÃO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),17773,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c2a,5460269,0834491-75.2023.8.19.0038,2024001122853,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),9714,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c2b,5394329,0097718-55.2024.8.19.0000,2024.002.142987,AGRAVO DE INSTRUMENTO,Decisão monocrática,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15416,/Date(1732652940000)/,/Date(-62135589600000)/
67c774765cae69eff8987c2c,5463028,0079799-53.2024.8.19.0000,2024002116816,AGRAVO DE INSTRUMENTO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),14999,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c2d,5460595,0087354-24.2024.8.19.0000,2024002127884,AGRAVO DE INSTRUMENTO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),18072,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c2e,5461311,0019801-31.2020.8.19.0054,202500105540,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),13772,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c2f,5461309,0003839-65.2021.8.19.0075,202500105924,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),13772,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c30,5460793,0845288-24.2023.8.19.0002,202500100130,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15401,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c31,5460790,0098796-84.2024.8.19.0000,2024002145153,AGRAVO DE INSTRUMENTO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15389,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c32,5460765,0007457-83.2022.8.19.0042,202500105322,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15629,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c33,5460696,0801411-44.2022.8.19.0204,2024001117632,APELAÇÃO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),16249,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c34,5462513,0830837-70.2023.8.19.0203,202500111542,APELAÇÃO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),18065,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c35,5462484,0095185-26.2024.8.19.0000,2024002139365,AGRAVO DE INSTRUMENTO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),18065,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c36,5462096,0085875-93.2024.8.19.0000,2024002126119,AGRAVO DE INSTRUMENTO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16691,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c37,5462089,0047142-34.2020.8.19.0021,202500108096,APELAÇÃO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16691,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c38,5401475,0008324-41.2014.8.19.0209,2024.001.117405,APELAÇÃO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16691,/Date(1732811400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c39,5460557,0806543-98.2023.8.19.0058,2024001107129,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),16610,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c3a,5460518,0825959-33.2022.8.19.0205,2024001112899,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),29817,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c3b,5460919,0102679-39.2024.8.19.0000,2024002151281,AGRAVO DE INSTRUMENTO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15382,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c3c,5460918,0016987-26.2016.8.19.0203,2024001135879,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15382,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c3d,5460906,0030451-54.2021.8.19.0038,2024001116897,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15394,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c3e,5407653,0804046-33.2024.8.19.0202,2024.001.115862,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15382,/Date(1733367660000)/,/Date(-62135589600000)/
67c774765cae69eff8987c3f,5395799,0097849-30.2024.8.19.0000,2024.002.143473,AGRAVO DE INSTRUMENTO,Decisão monocrática,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15416,/Date(1732732860000)/,/Date(-62135589600000)/
67c774765cae69eff8987c40,5463397,0026764-81.2024.8.19.0000,202400238871,AGRAVO DE INSTRUMENTO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),32080,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c41,5463103,0072822-45.2024.8.19.0000,2024002106198,AGRAVO DE INSTRUMENTO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),14583,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c42,5460703,0821163-89.2023.8.19.0002,2024001105529,APELAÇÃO,Acórdão,12288,DECIMA QUARTA CAMARA DE DIREITO PRIVADO (ANTIGA 9ª CÂMARA CÍVEL),16249,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c43,5461434,0098647-88.2024.8.19.0000,2024002144517,AGRAVO DE INSTRUMENTO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15416,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c44,5460802,0800532-66.2024.8.19.0010,202500100935,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15401,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c45,5460761,0009480-69.2021.8.19.0031,2024001137057,APELAÇÃO,Acórdão,12290,DECIMA SETIMA CAMARA DE DIREITO PRIVADO (ANTIGA 26ª CÂMARA CÍVEL),15401,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c46,5462347,0811654-39.2023.8.19.0066,2024001108773,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),32080,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c47,5430606,0092840-87.2024.8.19.0000,2024.002.135951,AGRAVO DE INSTRUMENTO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),16700,/Date(1737637200000)/,/Date(-62135589600000)/
67c774765cae69eff8987c48,5416477,0007081-85.2020.8.19.0004,2024.001.125865,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),16700,/Date(1734008400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c49,5461504,0817476-77.2023.8.19.0205,202500101287,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),10418,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c4a,5461481,0092467-56.2024.8.19.0000,2024002135669,AGRAVO DE INSTRUMENTO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),9714,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c4b,5460861,0809890-61.2024.8.19.0202,202500106323,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),15382,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c4c,5462577,0025537-13.2021.8.19.0210,202500101562,APELAÇÃO,Acórdão,12289,DECIMA SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 4ª CÂMARA CÍVEL),8207,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c4d,5462374,0921452-96.2024.8.19.0001,202500108645,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),16700,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c4e,5417840,0002469-33.2018.8.19.0212,2024.001.54739,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),33927,/Date(1734008400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c4f,5374999,0805454-94.2022.8.19.0213,2024.001.93193,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),16249,/Date(1730379600000)/,/Date(-62135589600000)/
67c774765cae69eff8987c50,5463646,0801129-35.2024.8.19.0204,202500107341,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),33113,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c51,5462941,0800097-63.2022.8.19.0204,2024001106860,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),29836,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c52,5462935,0097472-59.2024.8.19.0000,2024002143574,AGRAVO DE INSTRUMENTO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),29836,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c53,5462930,0017880-49.2018.8.19.0202,202500104151,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),29836,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c54,5463020,0850928-11.2023.8.19.0001,2024001123671,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),14999,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c55,5462988,0001796-97.2017.8.19.0075,2024001124653,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),14999,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c56,5462383,0842100-89.2024.8.19.0001,202500109724,APELAÇÃO,Acórdão,12271,DECIMA NONA CAMARA DE DIREITO PRIVADO (ANTIGA 25ª CÂMARA CÍVEL),16700,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c57,5462439,0006159-66.2021.8.19.0050,202500103856,APELAÇÃO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),16601,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c58,5460815,0827027-66.2023.8.19.0210,202500107646,APELAÇÃO,Acórdão,12272,VIGESIMA CAMARA DE DIREITO PRIVADO (ANTIGA 11ª CÂMARA CÍVEL),16071,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c59,5459653,0050049-05.2021.8.19.0002,202400173349,APELAÇÃO,Acórdão,12287,DECIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 27ª CÂMARA CÍVEL),16078,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c5a,1133280,0248771-96.2009.8.19.0004,2010.001.56323,APELAÇÃO,Decisão monocrática,431,DECIMA CAMARA DE DIREITO PRIVADO (ANTIGA 1ª CÂMARA CÍVEL),9677,/Date(1283310000000)/,/Date(-62135589600000)/
67c774765cae69eff8987c5b,5463006,0800073-44.2024.8.19.0049,2024001129052,APELAÇÃO,Acórdão,12269,DECIMA TERCEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 22ª CÂMARA CÍVEL),14999,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c5c,5465253,0104267-81.2024.8.19.0000,2024002153877,AGRAVO DE INSTRUMENTO,Acórdão,12292,VIGESIMA PRIMEIRA CAMARA DE DIREITO PRIVADO (ANTIGA 19ª CÂMARA CÍVEL),19470,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c5d,5464791,0858032-88.2022.8.19.0001,202400170767,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),14585,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c5e,5462955,0830851-48.2023.8.19.0205,202500103865,APELAÇÃO,Acórdão,12284,SEXTA CAMARA DE DIREITO PRIVADO (ANTIGA 13ª CÂMARA CÍVEL),29836,/Date(1740020400000)/,/Date(-62135589600000)/
67c774765cae69eff8987c5f,5459112,0099084-32.2024.8.19.0000,2024002146912,AGRAVO DE INSTRUMENTO,Acórdão,12268,DECIMA SEGUNDA CAMARA DE DIREITO PRIVADO (ANTIGA 14ª CÂMARA CÍVEL),29005,/Date(1740020400000)/,/Date(-62135589600000)/
